osmid,latitude,longitude
2367935634,-21.1954633,-47.7738788
2367935636,-21.1955761,-47.7333645
2367935648,-21.1965796,-47.7717448
2367935649,-21.1965795,-47.7332121
2367935651,-21.196771,-47.7717063
2367935655,-21.1992278,-47.7282688
2367935656,-21.2060834,-47.7226466
2367935658,-21.2061316,-47.7222685
2367935660,-21.2061309,-47.7228391
2367935665,-21.2063672,-47.7221263
2367935666,-21.2063651,-47.7233407
2367935668,-21.2063985,-47.722882
2367935671,-21.2065745,-47.7223846
2367935672,-21.2065604,-47.7226869
2367935682,-21.2074431,-47.7227216
2367935688,-21.207604,-47.7229582
2367935697,-21.2076086,-47.7233996
2367935700,-21.2077481,-47.7221763
2367935705,-21.2079384,-47.7215666
2367935706,-21.2079199,-47.722819
2367935714,-21.2079505,-47.7223693
2370686368,-21.1707038,-47.812048
2370686453,-21.212086,-47.7745531
2370686520,-21.2951173,-47.9085016
2382884000,-21.2450224,-47.8312734
2382884001,-21.2452528,-47.8314919
2382901265,-21.1461279,-47.7884872
2382901266,-21.1462661,-47.788555
2382901271,-21.1471165,-47.7889763
2382901272,-21.1472354,-47.7868597
2382901273,-21.1475048,-47.788079
2382901274,-21.147889,-47.787183
2382901277,-21.1482169,-47.7865666
2382901279,-21.1485763,-47.7858914
2382901280,-21.1486446,-47.7859504
2382901281,-21.1493467,-47.784915
2382901282,-21.1494736,-47.7850009
2382901284,-21.1501554,-47.7839886
2382901285,-21.1507084,-47.7829507
2382901286,-21.1508106,-47.7830261
2382901291,-21.1556598,-47.7836315
2382901292,-21.1556689,-47.7834273
2382901294,-21.155896,-47.7838198
2382901295,-21.1559517,-47.7836499
2382901298,-21.1573221,-47.7847311
2382901301,-21.1613901,-47.788393
2382901302,-21.1615173,-47.7882413
2382901306,-21.1636271,-47.7900567
2382901307,-21.1637101,-47.789923
2382901308,-21.1637094,-47.7897582
2387951594,-21.0803855,-47.8033569
2387951596,-21.0806192,-47.8034544
2387951634,-21.0827402,-47.8009544
2387951668,-21.0830727,-47.8006662
2387951686,-21.0831697,-47.8011975
2387951725,-21.0833997,-47.8015373
2387951740,-21.0834347,-47.8017568
2387951744,-21.0834424,-47.802051
2387951763,-21.0836032,-47.8016551
2387951773,-21.0837222,-47.8016797
2387951788,-21.0837987,-47.8017388
2387951796,-21.0838514,-47.8019243
2387951807,-21.0839049,-47.8017118
2387951920,-21.0851816,-47.8007601
2387951980,-21.0857893,-47.8003583
2387951988,-21.0858905,-47.7995981
2387951991,-21.0859044,-47.7993487
2387952002,-21.0863812,-47.7992593
2387952008,-21.0865208,-47.7995833
2387952024,-21.0867319,-47.7998584
2387952039,-21.0896769,-47.7966508
2387952042,-21.0897441,-47.7925268
2387952149,-21.0945076,-47.7964522
2387952180,-21.0957809,-47.7922566
2387952182,-21.0974043,-47.7983787
2387952184,-21.0976445,-47.7976116
2387952186,-21.0979468,-47.7977039
2387952200,-21.0989747,-47.7995287
2387952207,-21.0992114,-47.799205
2387952236,-21.1006347,-47.8015337
2387952238,-21.1006761,-47.8011516
2387952250,-21.1007512,-47.8011036
2387952258,-21.1009858,-47.8011272
2387952260,-21.1010031,-47.8015933
2387952269,-21.1011026,-47.8013011
2387952286,-21.1012272,-47.8011177
2387952299,-21.1014454,-47.8009692
2387952307,-21.1015312,-47.8007112
2387952317,-21.1016361,-47.800448
2387952319,-21.10163,-47.800891
2387952335,-21.101828,-47.8009432
2387952339,-21.1019122,-47.800911
2387952347,-21.1020376,-47.8007222
2387952350,-21.1031581,-47.8039192
2387952354,-21.1051487,-47.8097847
2387952512,-21.1373182,-47.8099691
2387952517,-21.1377328,-47.8184264
2387952520,-21.1377532,-47.8103396
2387952522,-21.1380873,-47.8187382
2387952525,-21.1381003,-47.8106352
2387952528,-21.138756,-47.8193312
2387952529,-21.1394078,-47.8199131
2387952534,-21.1439759,-47.8205807
2387952536,-21.1446339,-47.8197869
2387952538,-21.1467667,-47.8227791
2387952540,-21.1471182,-47.8159532
2387952541,-21.1472752,-47.8221447
2387952542,-21.1477871,-47.816552
2387952543,-21.1490769,-47.8188411
2387952544,-21.1497747,-47.8194697
2387952601,-21.1529867,-47.8204815
2387952603,-21.1533056,-47.7990026
2387952605,-21.1535183,-47.8195754
2387952608,-21.1536146,-47.8196608
2387952609,-21.1537725,-47.8211821
2387952611,-21.1538892,-47.7982603
2387952613,-21.1539276,-47.8199384
2387952615,-21.1543848,-47.8203616
2387952617,-21.1548743,-47.8207836
2387952619,-21.1550354,-47.8195434
2387952637,-21.1596158,-47.7966144
2387952641,-21.1599125,-47.7980524
2387952642,-21.1599971,-47.7972058
2387952643,-21.1600372,-47.8040021
2387952651,-21.1603358,-47.7975062
2387952657,-21.1605576,-47.796486
2387952658,-21.1606333,-47.7986908
2387952660,-21.1606364,-47.7963847
2387952662,-21.1607184,-47.7978364
2387952667,-21.1610472,-47.7981394
2387952669,-21.1612904,-47.7971232
2387952673,-21.1619576,-47.7977033
2387952674,-21.1620666,-47.8020528
2387952696,-21.1641732,-47.8350478
2387952698,-21.165336,-47.8319226
2387952700,-21.1660962,-47.7990742
2387952703,-21.16636,-47.7987416
2387952704,-21.1665699,-47.8078518
2387952707,-21.1669914,-47.8015804
2387952709,-21.1672113,-47.8077407
2387952713,-21.1673668,-47.8001042
2387952715,-21.1673792,-47.8019141
2387952717,-21.1674373,-47.8014495
2387952719,-21.167465,-47.8086549
2387952721,-21.1676102,-47.8016048
2387952723,-21.1677836,-47.8082351
2387952725,-21.1679871,-47.800076
2387952727,-21.1682414,-47.8008107
2387952728,-21.1683313,-47.8003694
2387952737,-21.1692671,-47.8313387
2387952740,-21.1699942,-47.8319761
2387952742,-21.1707066,-47.8325763
2387952747,-21.1728081,-47.7867785
2387952749,-21.1733762,-47.7860368
2387952753,-21.1739602,-47.7852949
2387952756,-21.1745168,-47.7845802
2387952758,-21.1750661,-47.783935
2387952760,-21.1754985,-47.7833791
2387952766,-21.1772584,-47.7894978
2387952770,-21.1778206,-47.7887249
2387952776,-21.1808732,-47.8233754
2387952778,-21.1813541,-47.8236263
2387952780,-21.1818714,-47.8324852
2387952785,-21.1829802,-47.7828184
2387952787,-21.1842122,-47.7795656
2387952789,-21.1857285,-47.7823476
2387952791,-21.1859444,-47.7753319
2387952793,-21.1862509,-47.7749513
2387952795,-21.1880965,-47.8267664
2387952797,-21.1884992,-47.8258916
2387952799,-21.19173,-47.827034
2387952812,-21.192205,-47.82729
2387952975,-21.2564589,-47.7929759
2387952986,-21.2567234,-47.7923113
2387952990,-21.2567776,-47.7922171
2387953002,-21.2569162,-47.7926071
2387953004,-21.2570178,-47.7917922
2387953015,-21.257043,-47.792191
2387953019,-21.2570948,-47.7922441
2387953030,-21.2572014,-47.7913127
2387953034,-21.2573063,-47.7908422
2387953040,-21.2573347,-47.7907219
2387953054,-21.2571606,-47.7916716
2387953058,-21.2574689,-47.791054
2387953069,-21.257507,-47.7910595
2387953071,-21.2576151,-47.7900493
2387953094,-21.2576584,-47.7906706
2387953102,-21.2577247,-47.7908218
2387953160,-21.2585763,-47.7879651
2387953168,-21.2596846,-47.7926283
2387953170,-21.2596302,-47.7927524
2387978481,-21.1972226,-47.8162048
2389074717,-21.1554264,-47.8280241
2389075892,-21.154506,-47.8291989
2389075893,-21.1536246,-47.8283938
2389081062,-21.1545799,-47.8291029
2389878793,-21.2139065,-47.8226951
2389878794,-21.2139256,-47.8219562
2389878796,-21.2142501,-47.8209197
2389878797,-21.2134452,-47.8219393
2390246935,-21.1454138,-47.8318591
2390246943,-21.1538841,-47.8542682
2390246946,-21.1540596,-47.8524208
2390246947,-21.153998,-47.8416088
2390246948,-21.1544126,-47.8416605
2390246949,-21.1542765,-47.8525481
2390246952,-21.1545657,-47.8374866
2390246953,-21.1546841,-47.852785
2390246954,-21.1547012,-47.8409617
2390246955,-21.1547195,-47.8451121
2390246958,-21.154864,-47.837109
2390246959,-21.1548694,-47.8391748
2390246960,-21.1548566,-47.8509553
2390246963,-21.1549551,-47.8380709
2390246964,-21.1549454,-47.8447027
2390246968,-21.155068,-47.8510768
2390246969,-21.1551374,-47.8378171
2390246970,-21.1551836,-47.8442214
2390246975,-21.1552899,-47.8389564
2390246976,-21.1553101,-47.8383207
2390246977,-21.1552979,-47.844291
2390246978,-21.155341,-47.8414651
2390246979,-21.1554022,-47.8388693
2390246981,-21.1554431,-47.841682
2390246982,-21.1554338,-47.8374026
2390246986,-21.1555217,-47.8372967
2390246994,-21.155898,-47.8378826
2390246995,-21.1558852,-47.8491876
2390246996,-21.1559395,-47.8203505
2390246998,-21.1560462,-47.8395579
2390247002,-21.1562048,-47.8396342
2390247003,-21.1562668,-47.8377799
2390247009,-21.1565006,-47.8374992
2390247010,-21.1565298,-47.8400423
2390247012,-21.1565753,-47.8469544
2390247013,-21.1566093,-47.8373582
2390247014,-21.1566429,-47.8490104
2390247015,-21.1566008,-47.8398949
2390247018,-21.1566981,-47.8386813
2390247019,-21.1567108,-47.84493
2390247024,-21.1569332,-47.8201631
2390247026,-21.1569878,-47.8368512
2390247027,-21.1570461,-47.8200127
2390247032,-21.1571888,-47.847032
2390247036,-21.1573359,-47.8363847
2390247038,-21.1574416,-47.8399207
2390247040,-21.1575911,-47.8472918
2390247041,-21.1575854,-47.8389992
2390247042,-21.1575985,-47.8377988
2390247045,-21.1576885,-47.8359143
2390247047,-21.1578077,-47.8473542
2390247048,-21.1577862,-47.8375508
2390247049,-21.1577653,-47.8379568
2390247050,-21.1578112,-47.8412141
2390247053,-21.1578387,-47.8209798
2390247057,-21.1583444,-47.8542176
2390247058,-21.1580663,-47.8353968
2390247060,-21.158118,-47.8394712
2390247061,-21.1581664,-47.8467052
2390247063,-21.1581506,-47.8205746
2390247064,-21.1582209,-47.8469691
2390247065,-21.1589524,-47.8551739
2390247066,-21.1582322,-47.8406607
2390247068,-21.1583449,-47.842613
2390247071,-21.1586052,-47.8475098
2390247072,-21.1586192,-47.8210049
2390247073,-21.1586838,-47.8473717
2390247076,-21.1590625,-47.8204247
2390247077,-21.1590792,-47.8214201
2390247079,-21.1591021,-47.841416
2390247080,-21.1591596,-47.851927
2390247082,-21.1591698,-47.8424026
2390247084,-21.1593858,-47.8511764
2390247085,-21.1594294,-47.8406545
2390247091,-21.1600796,-47.8412412
2390247097,-21.1602667,-47.8424612
2390247098,-21.1598634,-47.854834
2390247101,-21.1603522,-47.8421871
2390247106,-21.1605153,-47.8414293
2390247107,-21.1605771,-47.8423581
2390247109,-21.1606073,-47.8493288
2390247110,-21.1606394,-47.8489918
2390247112,-21.1607934,-47.848701
2390247113,-21.1608838,-47.8491743
2390247117,-21.1610823,-47.8489714
2390965192,-21.233159,-47.8309553
2390965214,-21.2337851,-47.8307781
2390965222,-21.2339367,-47.8332744
2390965224,-21.234001,-47.8327733
2390965230,-21.2340829,-47.8329974
2390965232,-21.2340961,-47.8326402
2390965233,-21.2341511,-47.8330826
2390965236,-21.2342451,-47.8326748
2390965246,-21.2344063,-47.8305552
2390965247,-21.2343908,-47.8332302
2390965250,-21.2344053,-47.8322592
2390965254,-21.2345136,-47.8338906
2390965257,-21.2345137,-47.8331279
2390965262,-21.2347023,-47.8345692
2390965268,-21.2349198,-47.8352371
2390965280,-21.2352368,-47.8362659
2390965281,-21.23514,-47.8329792
2390965283,-21.2352698,-47.8364656
2390965286,-21.2353201,-47.8336589
2390965287,-21.2354891,-47.8343402
2390965289,-21.235674,-47.8350055
2390965290,-21.2358633,-47.8356885
2390965293,-21.2408557,-47.8347685
2390965296,-21.2392549,-47.8415363
2390965297,-21.2392932,-47.8413248
2390965299,-21.2402362,-47.8413579
2390965301,-21.2408687,-47.8411798
2390965302,-21.2420412,-47.8402287
2390965303,-21.2430687,-47.8391526
2390965304,-21.2438612,-47.8382894
2390965305,-21.2447524,-47.8373802
2390965306,-21.2505236,-47.8302697
2390965311,-21.2510401,-47.8304404
2390965312,-21.2509951,-47.8296466
2390965318,-21.2512977,-47.8300666
2390965328,-21.2523641,-47.8313951
2390965330,-21.2526158,-47.8312556
2390965331,-21.2536657,-47.834684
2390965332,-21.253819,-47.8345276
2394549300,-21.1831697,-47.8175717
2395289898,-21.1800246,-47.8191373
2395289899,-21.1802882,-47.8186956
2395289900,-21.1811195,-47.8191199
2395289901,-21.1811733,-47.8183783
2395289903,-21.1821801,-47.8189027
2395289905,-21.1827001,-47.8197388
2395289906,-21.1827652,-47.8188671
2395289907,-21.1828882,-47.8167994
2395289909,-21.1830758,-47.8172989
2395289922,-21.183445,-47.8190306
2395290033,-21.1878416,-47.8200729
2395290034,-21.1878965,-47.8211695
2395784305,-21.0877406,-47.7987072
2395784311,-21.0879248,-47.7990001
2395784313,-21.0894878,-47.7974525
2395784319,-21.0896637,-47.7977514
2395784338,-21.0906979,-47.8035013
2395784342,-21.0907716,-47.7994272
2395784346,-21.0909004,-47.8038302
2395784347,-21.0912919,-47.8044657
2395784355,-21.0918108,-47.800999
2395784394,-21.0925807,-47.8021885
2395784410,-21.0927861,-47.8025213
2395784412,-21.093164,-47.803151
2395784417,-21.0931805,-47.8017735
2395784420,-21.0933584,-47.8021134
2395784427,-21.093507,-47.7846105
2395784429,-21.093561,-47.803795
2395784439,-21.0941423,-47.7964597
2395784442,-21.0941508,-47.7968266
2395784444,-21.0941849,-47.8011717
2395784445,-21.0941853,-47.7982388
2395784446,-21.0941934,-47.798566
2395784447,-21.0942263,-47.7999127
2395784451,-21.0945163,-47.7968189
2395784452,-21.0945502,-47.7982832
2395784453,-21.0945906,-47.8000267
2395784456,-21.0946565,-47.8011899
2395784458,-21.0948235,-47.8019893
2395784460,-21.0951852,-47.8021634
2395784461,-21.0954975,-47.8007295
2395784466,-21.0959281,-47.8001113
2395784467,-21.0963118,-47.7852965
2395784468,-21.0963609,-47.79949
2395784471,-21.0965934,-47.8027966
2395784473,-21.0969383,-47.784167
2395784476,-21.0993729,-47.7875719
2395784478,-21.0971307,-47.7833172
2395784480,-21.0971375,-47.8020695
2395784481,-21.0975773,-47.8014612
2395784482,-21.097592,-47.798087
2395784483,-21.0980274,-47.8008388
2395784486,-21.0994896,-47.7860719
2395784493,-21.1035954,-47.7840509
2395784498,-21.1044247,-47.7853215
2395784505,-21.1046227,-47.7856524
2395784506,-21.1046484,-47.7853453
2395784513,-21.1048157,-47.78631
2395784516,-21.1048924,-47.7860849
2395784518,-21.1049358,-47.7864335
2395784528,-21.1051782,-47.7862442
2395784530,-21.1052016,-47.7828481
2395784531,-21.1055653,-47.7858225
2395784532,-21.105145,-47.785203
2395784535,-21.1074788,-47.783859
2395784536,-21.1075651,-47.784045
2395784543,-21.1128795,-47.752545
2395784568,-21.1193015,-47.7528208
2395784571,-21.1210044,-47.7537837
2395784572,-21.1217031,-47.7653216
2395784574,-21.1219352,-47.7652676
2395784575,-21.1220704,-47.7544082
2395784583,-21.1224278,-47.765153
2395784584,-21.1224759,-47.7542993
2395784585,-21.1225008,-47.7642099
2395784586,-21.1225269,-47.7616358
2395784587,-21.1225457,-47.7635999
2395784588,-21.1225833,-47.7630884
2395784589,-21.1226105,-47.7605803
2395784592,-21.1230033,-47.7616777
2395784595,-21.1231169,-47.7607082
2395784596,-21.1234597,-47.7617178
2395784597,-21.123468,-47.7623584
2395784598,-21.1234843,-47.7631648
2395784599,-21.1234949,-47.7636883
2395784600,-21.123504,-47.764139
2395784601,-21.1235468,-47.760916
2395784603,-21.1239536,-47.7530531
2395784604,-21.1239789,-47.7623494
2395784605,-21.1240503,-47.7640727
2395784606,-21.1241457,-47.7647596
2395784608,-21.1244055,-47.761101
2395784613,-21.1246826,-47.7646289
2395784614,-21.1251846,-47.750152
2395784615,-21.1250117,-47.7676379
2398792225,-21.1971547,-47.7789277
2398792227,-21.1972529,-47.7787264
2398792231,-21.1973937,-47.7790444
2398792232,-21.1974419,-47.77929
2398792235,-21.1975109,-47.7790973
2398792238,-21.1987142,-47.7822836
2398792239,-21.198986,-47.7837858
2398792240,-21.1989916,-47.7835745
2398792242,-21.1990727,-47.7802545
2398792243,-21.1996045,-47.7802811
2398935376,-21.1895538,-47.7900668
2398935383,-21.1902841,-47.7903824
2398935402,-21.1928003,-47.7845867
2398935410,-21.1943338,-47.7812009
2398935432,-21.195497,-47.7838859
2401073710,-21.178166,-47.7902412
2401073712,-21.1787085,-47.7894637
2401073859,-21.2118109,-47.792543
2404172241,-21.1528982,-47.8312562
2404172242,-21.1529184,-47.8293464
2404172243,-21.1538166,-47.8300901
2404172246,-21.1982448,-47.7881131
2404172247,-21.1982503,-47.7876659
2404172248,-21.1982525,-47.7883729
2404172249,-21.2139626,-47.8254184
2404172252,-21.2146253,-47.8239765
2405697958,-21.1291445,-47.787644
2405697959,-21.1566135,-47.8164729
2405697961,-21.1575737,-47.8173026
2405704435,-21.1190766,-47.7365452
2405704436,-21.1191211,-47.7370928
2405704437,-21.1191643,-47.7376189
2405704440,-21.1196768,-47.7399905
2405704441,-21.1196945,-47.7380011
2405704444,-21.1197477,-47.7345464
2405704446,-21.1198089,-47.7340113
2405704447,-21.1198406,-47.7404089
2405704448,-21.1198492,-47.7384943
2405704450,-21.1198665,-47.7335073
2405704452,-21.1198923,-47.7332811
2405704454,-21.1199654,-47.7406921
2405704455,-21.1200071,-47.7389978
2405704456,-21.120152,-47.741156
2405704457,-21.1201595,-47.7394838
2405704458,-21.120314,-47.7399838
2405704459,-21.1207196,-47.7425957
2405704460,-21.120894,-47.7430787
2405704461,-21.1209278,-47.7359326
2405704462,-21.1209332,-47.7364696
2405704463,-21.1209619,-47.7357232
2405704464,-21.121006,-47.735213
2405704465,-21.1210079,-47.7435753
2405704466,-21.1210537,-47.7369693
2405704467,-21.1210581,-47.7347138
2405704468,-21.1211143,-47.7341761
2405704469,-21.1211449,-47.7440957
2405704470,-21.1211681,-47.7336611
2405704471,-21.121193,-47.7334229
2405704472,-21.1211992,-47.7407942
2405704473,-21.1213018,-47.7445691
2405704475,-21.121365,-47.7379594
2405704476,-21.1215329,-47.7450837
2405704478,-21.1215235,-47.738452
2405704480,-21.1215274,-47.7417847
2405704481,-21.1214751,-47.7454981
2405704483,-21.1218059,-47.7453594
2405704485,-21.1217109,-47.7449983
2405704486,-21.1216834,-47.7389488
2405704487,-21.1218429,-47.7394544
2405704488,-21.1220074,-47.7399587
2405704489,-21.1221633,-47.7404459
2405704490,-21.1223257,-47.7409537
2405704491,-21.1224815,-47.7414405
2405704492,-21.1226337,-47.7419282
2405704493,-21.122766,-47.7396862
2405704494,-21.122788,-47.742423
2405704496,-21.1229223,-47.7401814
2405704497,-21.1229395,-47.7429087
2405704498,-21.1230796,-47.7406802
2405704499,-21.1230996,-47.7434218
2405704501,-21.1232547,-47.7439187
2405704502,-21.1233558,-47.7355149
2405704503,-21.123405,-47.7444005
2405704504,-21.123412,-47.7349811
2405704505,-21.1234624,-47.73446
2405704508,-21.1235596,-47.7448962
2405704509,-21.1236428,-47.7371491
2405704510,-21.1237165,-47.7453992
2405704511,-21.123774,-47.7376299
2405704515,-21.1239461,-47.7381246
2405704520,-21.1242285,-47.7391609
2405704524,-21.1243886,-47.7396574
2405704527,-21.1245467,-47.7401478
2405704532,-21.1248582,-47.7411142
2405704534,-21.1249441,-47.7383349
2405704536,-21.124996,-47.7350123
2405704537,-21.1250142,-47.7415877
2405704539,-21.125061,-47.7346636
2405704541,-21.1251072,-47.7388478
2405704542,-21.1251599,-47.7355045
2405704543,-21.1251914,-47.7445913
2405704544,-21.1252549,-47.7438395
2405704545,-21.1252312,-47.7422704
2405704546,-21.1252651,-47.7393442
2405704547,-21.1253237,-47.735998
2405704551,-21.125489,-47.7403557
2405704552,-21.125447,-47.7449794
2405704553,-21.1254338,-47.7428538
2405704554,-21.1254701,-47.7364782
2405704557,-21.1255302,-47.7442901
2405704559,-21.1256418,-47.7369787
2405704560,-21.125684,-47.7435042
2405704564,-21.1257178,-47.7411331
2405704565,-21.1257416,-47.7441157
2405704566,-21.125751,-47.7436618
2405704569,-21.1258379,-47.7442311
2405704570,-21.1258648,-47.7435377
2405704571,-21.125864,-47.7340075
2405704572,-21.1258851,-47.7342219
2405704573,-21.1259383,-47.7347621
2405704574,-21.1259943,-47.7432561
2405704576,-21.1260543,-47.7401555
2405704577,-21.1260343,-47.7357383
2405704578,-21.1261332,-47.7368062
2405704579,-21.1261381,-47.74347
2405704580,-21.1261769,-47.7413329
2405704581,-21.1261569,-47.7432454
2405704582,-21.1261816,-47.7373289
2405704583,-21.126232,-47.7378731
2405704584,-21.1262912,-47.7384236
2405704585,-21.1263486,-47.7389571
